Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR12873197_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0016772613676389193)	(43.0, 0.0016772613676389193)	(44.0, 0.0016772613676389193)	(45.0, 0.005031784102916758)	(46.0, 0.015095352308750273)	(47.0, 0.0436087955586119)	(48.0, 0.19120779591083678)	(49.0, 0.5233055467033428)	(50.0, 0.976166115965851)	(51.0, 3.4216131899833955)	(52.0, 9.922678250951845)	(53.0, 25.90194730044783)	(54.0, 21.512554301336777)	(55.0, 14.860535717280824)	(56.0, 9.441304238439475)	(57.0, 6.8163901980845685)	(58.0, 3.564180406232703)	(59.0, 1.6940339813153085)	(60.0, 0.6256184901293168)	(61.0, 0.2616527733516714)	(62.0, 0.1224400798376411)	(63.0, 0.055349625132084336)	(64.0, 0.010063568205833515)	(65.0, 0.008386306838194597)	(66.0, 0.010063568205833515)	(67.0, 0.005031784102916758)	(68.0, 0.0016772613676389193)	(69.0, 0.0033545227352778386)	(70.0, 0.0016772613676389193)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873198_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.004981195985156036)	(43.0, 0.002490597992578018)	(44.0, 0.011207690966601081)	(45.0, 0.03860426888495928)	(46.0, 0.04732136185898234)	(47.0, 0.25279569624666887)	(48.0, 1.0024656920126522)	(49.0, 2.4395407337301687)	(50.0, 6.266344549326293)	(51.0, 10.891385021543673)	(52.0, 14.347089736245671)	(53.0, 14.810340962865185)	(54.0, 13.024582202186746)	(55.0, 9.299892904286319)	(56.0, 7.947498194316456)	(57.0, 7.0658265049438365)	(58.0, 5.143084854673607)	(59.0, 4.694777216009563)	(60.0, 1.8505143084854674)	(61.0, 0.4620059276232223)	(62.0, 0.14320938457323604)	(63.0, 0.13324699260292397)	(64.0, 0.0983786207068317)	(65.0, 0.013698288959179097)	(66.0, 0.0037358969888670267)	(67.0, 0.004981195985156036)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873198_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0024792978628452424)	(40.0, 0.003718946794267863)	(41.0, 0.0012396489314226212)	(42.0, 0.01115684038280359)	(43.0, 0.021074031834184558)	(44.0, 0.01115684038280359)	(45.0, 0.026032627559875045)	(46.0, 0.1400803292507562)	(47.0, 0.36569643476967323)	(48.0, 0.9222988049784301)	(49.0, 1.8458372588882828)	(50.0, 4.020181484603561)	(51.0, 10.768830267268308)	(52.0, 17.084841572866562)	(53.0, 17.071205434620914)	(54.0, 15.436108494074476)	(55.0, 11.159319680666435)	(56.0, 8.884563891505925)	(57.0, 6.042048891753855)	(58.0, 3.546635592800119)	(59.0, 1.217335250657014)	(60.0, 0.4822234343233996)	(61.0, 0.5156939554718104)	(62.0, 0.2987553924728517)	(63.0, 0.07561858481677988)	(64.0, 0.02231368076560718)	(65.0, 0.012396489314226211)	(66.0, 0.004958595725690485)	(67.0, 0.004958595725690485)	(68.0, 0.0012396489314226212)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873199_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0016758840288252053)	(42.0, 0.005027652086475615)	(43.0, 0.0033517680576504107)	(44.0, 0.006703536115300821)	(45.0, 0.04357298474945533)	(46.0, 0.04189710072063013)	(47.0, 0.22624434389140274)	(48.0, 1.0474275180157533)	(49.0, 1.763029998324116)	(50.0, 2.989777107424166)	(51.0, 7.003519356460533)	(52.0, 12.078096195743255)	(53.0, 15.158371040723981)	(54.0, 14.332160214513156)	(55.0, 11.923914865091335)	(56.0, 11.456343221049103)	(57.0, 9.614546673370203)	(58.0, 3.9751969163733873)	(59.0, 4.337187866599631)	(60.0, 2.8540305010893245)	(61.0, 0.6535947712418301)	(62.0, 0.1910507792860734)	(63.0, 0.13574660633484162)	(64.0, 0.1273671861907156)	(65.0, 0.025138260432378077)	(66.0, 0.005027652086475615)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873199_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.006780235613187559)	(43.0, 0.027120942452750235)	(44.0, 0.016950589032968897)	(45.0, 0.013560471226375118)	(46.0, 0.06271717942198492)	(47.0, 0.4186795491143317)	(48.0, 0.6390372065429274)	(49.0, 1.4170692431561998)	(50.0, 1.7170946690397493)	(51.0, 3.5392829900839056)	(52.0, 10.061869649970337)	(53.0, 15.975930163573185)	(54.0, 18.406644630900924)	(55.0, 19.899991524705484)	(56.0, 11.27044664802102)	(57.0, 7.763369777099754)	(58.0, 4.829222815492838)	(59.0, 2.2340876345453005)	(60.0, 0.7848122722264598)	(61.0, 0.46614119840664464)	(62.0, 0.261039071107721)	(63.0, 0.11526400542418849)	(64.0, 0.045766590389016024)	(65.0, 0.016950589032968897)	(66.0, 0.005085176709890668)	(67.0, 0.005085176709890668)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873200_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0025279336670205777)	(42.0, 0.01011173466808231)	(43.0, 0.0)	(44.0, 0.01895950250265433)	(45.0, 0.07078214267657618)	(46.0, 0.0897416451792305)	(47.0, 0.2641690682036503)	(48.0, 1.068051974316194)	(49.0, 1.4914808635421406)	(50.0, 2.9665301582486476)	(51.0, 7.416957379038375)	(52.0, 12.151777137367915)	(53.0, 13.908691035947216)	(54.0, 13.170534405177209)	(55.0, 11.140603670559685)	(56.0, 11.50968198594469)	(57.0, 9.185246979119267)	(58.0, 4.752515293998686)	(59.0, 5.847110571818596)	(60.0, 3.4834925931543554)	(61.0, 0.8026189392790333)	(62.0, 0.28692047120683556)	(63.0, 0.18201122402548156)	(64.0, 0.12766065018453918)	(65.0, 0.03033520400424693)	(66.0, 0.01895950250265433)	(67.0, 0.0025279336670205777)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873200_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0050715725678639806)	(41.0, 0.0025357862839319903)	(42.0, 0.0)	(43.0, 0.03803679425897985)	(44.0, 0.04691204625274182)	(45.0, 0.031697328549149875)	(46.0, 0.07100201595009573)	(47.0, 0.4615131036756222)	(48.0, 0.7379138086242091)	(49.0, 1.2197132025712871)	(50.0, 1.6812263062469097)	(51.0, 4.025560725742035)	(52.0, 9.870548110205272)	(53.0, 15.084124709969442)	(54.0, 16.587845976341114)	(55.0, 18.097906708422613)	(56.0, 11.484576079927985)	(57.0, 8.90568142916915)	(58.0, 6.199997464213716)	(59.0, 3.0721050829836063)	(60.0, 1.1474432934792256)	(61.0, 0.5832308453043578)	(62.0, 0.40065423286125446)	(63.0, 0.15341507017788542)	(64.0, 0.04691204625274182)	(65.0, 0.022822076555387913)	(66.0, 0.011411038277693956)	(67.0, 0.0025357862839319903)	(68.0, 0.007607358851795971)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873201_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0011843710397593358)	(43.0, 0.0023687420795186717)	(44.0, 0.018949936636149373)	(45.0, 0.0461904705506141)	(46.0, 0.039084244312058085)	(47.0, 0.1989743346795684)	(48.0, 1.0990963248966636)	(49.0, 2.860256061018796)	(50.0, 4.459156964693899)	(51.0, 8.120047848590007)	(52.0, 12.87411320218398)	(53.0, 14.602110549192851)	(54.0, 12.925041156893633)	(55.0, 10.925822841779873)	(56.0, 8.750133241741972)	(57.0, 6.803027252377625)	(58.0, 3.9273743678419577)	(59.0, 5.512062819039949)	(60.0, 4.6652375256120235)	(61.0, 1.558632288323286)	(62.0, 0.2605616287470539)	(63.0, 0.1054090225385809)	(64.0, 0.18239314012293772)	(65.0, 0.05329669678917011)	(66.0, 0.0071062262385560146)	(67.0, 0.0023687420795186717)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873201_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.001183726133121841)	(40.0, 0.001183726133121841)	(41.0, 0.0)	(42.0, 0.005918630665609204)	(43.0, 0.02485824879555866)	(44.0, 0.017755891996827613)	(45.0, 0.018939618129949456)	(46.0, 0.060370032789213886)	(47.0, 0.312503699144166)	(48.0, 0.6640703606813527)	(49.0, 1.869103564199387)	(50.0, 2.553297269143811)	(51.0, 5.165780844943714)	(52.0, 11.158986256939594)	(53.0, 16.290439044022776)	(54.0, 16.407627931201837)	(55.0, 13.962049740172114)	(56.0, 10.42389232827093)	(57.0, 9.801252382248842)	(58.0, 5.993205411995881)	(59.0, 2.798328578700032)	(60.0, 0.9860438688904936)	(61.0, 0.8392618283833851)	(62.0, 0.39181335006332935)	(63.0, 0.13967968370837724)	(64.0, 0.04261414079238627)	(65.0, 0.0260419749286805)	(66.0, 0.028409427194924182)	(67.0, 0.01302098746434025)	(68.0, 0.002367452266243682)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873202_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.0067075379311270006)	(46.0, 0.026830151724508002)	(47.0, 0.17573749379552742)	(48.0, 0.4480635337992836)	(49.0, 1.1349154179466885)	(50.0, 3.6904873697060756)	(51.0, 10.033135237379767)	(52.0, 24.29067786378332)	(53.0, 20.027366754758997)	(54.0, 13.91411668432985)	(55.0, 9.986182471861877)	(56.0, 6.301061132500704)	(57.0, 4.397461867646862)	(58.0, 2.468373958654736)	(59.0, 1.8512804689910523)	(60.0, 0.8612478703567069)	(61.0, 0.19049407724400683)	(62.0, 0.07646593241484781)	(63.0, 0.061709348966368406)	(64.0, 0.046952765517889)	(65.0, 0.0040245227586762)	(66.0, 0.005366030344901601)	(67.0, 0.0013415075862254003)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873202_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.0013366660874446954)	(46.0, 0.013366660874446955)	(47.0, 0.12297328004491198)	(48.0, 0.2045099113790384)	(49.0, 0.5106064454038737)	(50.0, 0.9690829133974042)	(51.0, 3.550185128253111)	(52.0, 11.980538141766806)	(53.0, 22.99065670404876)	(54.0, 22.407870289922872)	(55.0, 16.979669308809967)	(56.0, 9.403445925173433)	(57.0, 5.245077727132985)	(58.0, 2.8377421036450885)	(59.0, 1.439589376177937)	(60.0, 0.6990763637335756)	(61.0, 0.2860465427131648)	(62.0, 0.18178658789247856)	(63.0, 0.10292328873324155)	(64.0, 0.048119979148009036)	(65.0, 0.010693328699557563)	(66.0, 0.008019996524668173)	(67.0, 0.0026733321748893908)	(68.0, 0.0026733321748893908)	(69.0, 0.0013366660874446954)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
